"","ship_type","fuel_type","year","consumption"
"524","O","RefPO",2039,744.835281454192
"525","O","H2",2039,325.865435636209
"526","C","Oil",2040,585.929097938144
"527","C","LNG",2040,858.504172803142
"528","C","LPG",2040,1049.28287787051
"529","C","MeOH",2040,513.972892928197
"530","C","NH3",2040,725.288008057827
"531","C","RefPO",2040,558.027712322042
"532","C","H2",2040,930.046187203404
"533","T","Oil",2040,703.269198312236
"534","T","LNG",2040,1255.83785412899
"535","T","LPG",2040,1209.3253410131
"536","T","MeOH",2040,501.233529498853
"537","T","NH3",2040,656.7887627916
"538","T","RefPO",2040,627.918927064497
"539","T","H2",2040,1255.83785412899
"540","B","Oil",2040,778.393125
"541","B","LNG",2040,1544.43080357143
"542","B","LPG",2040,1372.82738095238
"543","B","MeOH",2040,637.280921052631
"544","B","NH3",2040,874.822413793103
"545","B","RefPO",2040,700.141964285714
"546","B","H2",2040,864.88125
"547","G","Oil",2040,674.053723772193
"548","G","LNG",2040,1059.22728021345
"549","G","LPG",2040,1141.25498204816
"550","G","MeOH",2040,536.0895113042
"551","G","NH3",2040,743.783419334833
"552","G","RefPO",2040,599.158865575282
"553","G","H2",2040,1016.43021838664
"554","O","Oil",2040,359.961452928095
"555","O","LNG",2040,642.788308800169
"556","O","LPG",2040,666.595283200176
"557","O","MeOH",2040,347.331226509565
"558","O","NH3",2040,496.498555762889
"559","O","RefPO",2040,428.525539200113
"560","O","H2",2040,749.919693600198
"561","C","Oil",2041,579.03581443299
"562","C","LNG",2041,848.40412371134
"563","C","LPG",2041,1036.93837342497
"564","C","MeOH",2041,507.926153011394
"565","C","NH3",2041,716.755207963029
"566","C","RefPO",2041,551.462680412371
"567","C","H2",2041,919.104467353952
"568","T","Oil",2041,694.995443037974
"569","T","LNG",2041,1241.06329113924
"570","T","LPG",2041,1195.09798406001
"571","T","MeOH",2041,495.336664445925
"572","T","NH3",2041,649.061836170522
"573","T","RefPO",2041,620.53164556962
"574","T","H2",2041,1241.06329113924
"575","B","Oil",2041,769.235558823529
"576","B","LNG",2041,1526.26102941176
"577","B","LPG",2041,1356.67647058824
"578","B","MeOH",2041,629.783498452012
"579","B","NH3",2041,864.530385395538
"580","B","RefPO",2041,691.905
"581","B","H2",2041,854.706176470588
"582","G","Oil",2041,666.123679963108
"583","G","LNG",2041,1046.76578279917
"584","G","LPG",2041,1127.82845284759
"585","G","MeOH",2041,529.782575877092
"586","G","NH3",2041,735.033026166188
"587","G","RefPO",2041,592.109937744985
"588","G","H2",2041,1004.47221581739
"589","O","Oil",2041,355.726612305411
"590","O","LNG",2041,635.22609340252
"591","O","LPG",2041,658.752985750762
"592","O","MeOH",2041,343.244976785923
"593","O","NH3",2041,490.657396283326
"594","O","RefPO",2041,423.484062268347
"595","O","H2",2041,741.097108969607
"596","C","Oil",2042,572.142530927835
"597","C","LNG",2042,838.304074619538
"598","C","LPG",2042,1024.59386897944
"599","C","MeOH",2042,501.879413094592
"600","C","NH3",2042,708.222407868231
"601","C","RefPO",2042,544.8976485027
"602","C","H2",2042,908.1627475045
"603","T","Oil",2042,686.721687763713
"604","T","LNG",2042,1226.28872814949
"605","T","LPG",2042,1180.87062710691
"606","T","MeOH",2042,489.439799392997
"607","T","NH3",2042,641.334909549445
"608","T","RefPO",2042,613.144364074744
"609","T","H2",2042,1226.28872814949
"610","B","Oil",2042,760.077992647059
"611","B","LNG",2042,1508.0912552521
"612","B","LPG",2042,1340.52556022409
