"","ship_type","fuel_type","year","consumption"
"654","G","LPG",2043,1123.79353733654
"655","G","MeOH",2043,527.887227406769
"656","G","NH3",2043,732.403374333124
"657","G","RefPO",2043,589.991607101683
"658","G","H2",2043,1000.87861919036
"659","O","Oil",2043,354.453965900667
"660","O","LNG",2043,632.953510536905
"661","O","LPG",2043,656.396233149383
"662","O","MeOH",2043,342.016984640995
"663","O","NH3",2043,488.902021931955
"664","O","RefPO",2043,421.969007024604
"665","O","H2",2043,738.445762293057
"666","C","Oil",2044,569.928108247423
"667","C","LNG",2044,835.059499263623
"668","C","LPG",2044,1020.62827687776
"669","C","MeOH",2044,499.936937059143
"670","C","NH3",2044,705.481301102026
"671","C","RefPO",2044,542.788674521355
"672","C","H2",2044,904.647790868925
"673","T","Oil",2044,684.063797468354
"674","T","LNG",2044,1221.5424954792
"675","T","LPG",2044,1176.30018083183
"676","T","MeOH",2044,487.545469686875
"677","T","NH3",2044,638.852684417285
"678","T","RefPO",2044,610.771247739602
"679","T","H2",2044,1221.5424954792
"680","B","Oil",2044,757.136183823529
"681","B","LNG",2044,1502.25433298319
"682","B","LPG",2044,1335.33718487395
"683","B","MeOH",2044,619.877577399381
"684","B","NH3",2044,850.932109533469
"685","B","RefPO",2044,681.021964285714
"686","B","H2",2044,841.262426470588
"687","G","Oil",2044,655.646160940742
"688","G","LNG",2044,1030.30111004974
"689","G","LPG",2044,1110.08873810073
"690","G","MeOH",2044,521.449578292052
"691","G","NH3",2044,723.471625865647
"692","G","RefPO",2044,582.796587502882
"693","G","H2",2044,988.672782370961
"694","O","Oil",2044,350.131356560415
"695","O","LNG",2044,625.234565286455
"696","O","LPG",2044,648.391401037806
"697","O","MeOH",2044,337.846045803909
"698","O","NH3",2044,482.939802152297
"699","O","RefPO",2044,416.823043524304
"700","O","H2",2044,729.440326167531
"701","C","Oil",2045,227.502166666667
"702","C","LNG",2045,625.005952380952
"703","C","LPG",2045,763.896164021164
"704","C","MeOH",2045,1496.72478070175
"705","C","NH3",2045,1689.67126436782
"706","C","RefPO",2045,216.66873015873
"707","C","H2",2045,2166.6873015873
"708","T","Oil",2045,283.903546099291
"709","T","LNG",2045,950.569908814589
"710","T","LPG",2045,915.363615895531
"711","T","MeOH",2045,1517.57652108996
"712","T","NH3",2045,1590.8388359012
"713","T","RefPO",2045,253.485309017224
"714","T","H2",2045,3041.82370820669
"715","B","Oil",2045,319.206779661017
"716","B","LNG",2045,1187.52522195319
"717","B","LPG",2045,1055.5779750695
"718","B","MeOH",2045,1960.04162949747
"719","B","NH3",2045,2152.50548736931
"720","B","RefPO",2045,287.117209218904
"721","B","H2",2045,2128.04519774011
"722","G","Oil",2045,267.393316195373
"723","G","LNG",2045,787.85530664708
"724","G","LPG",2045,848.867670461501
