"","ship_type","fuel_type","year","consumption"
"673","T","Oil",2044,694.481012658228
"674","T","LNG",2044,1240.14466546112
"675","T","LPG",2044,1194.21338155515
"676","T","MeOH",2044,494.970019986675
"677","T","NH3",2044,648.581405499782
"678","T","RefPO",2044,620.072332730561
"679","T","H2",2044,1240.14466546112
"680","B","Oil",2044,768.666176470588
"681","B","LNG",2044,1525.13130252101
"682","B","LPG",2044,1355.67226890756
"683","B","MeOH",2044,629.3173374613
"684","B","NH3",2044,863.89046653144
"685","B","RefPO",2044,691.392857142857
"686","B","H2",2044,854.073529411765
"687","G","Oil",2044,665.630620244408
"688","G","LNG",2044,1045.99097466978
"689","G","LPG",2044,1126.99364274186
"690","G","MeOH",2044,529.390434814266
"691","G","NH3",2044,734.488960269692
"692","G","RefPO",2044,591.671662439474
"693","G","H2",2044,1003.72871306697
"694","O","Oil",2044,355.463306152706
"695","O","LNG",2044,634.755903844117
"696","O","LPG",2044,658.26538176427
"697","O","MeOH",2044,342.990909445593
"698","O","NH3",2044,490.294215383042
"699","O","RefPO",2044,423.170602562745
"700","O","H2",2044,740.548554484803
"701","C","Oil",2045,142.133333333333
"702","C","LNG",2045,761.428571428571
"703","C","LPG",2045,225.608465608466
"704","C","MeOH",2045,1870.17543859649
"705","C","NH3",2045,2940.68965517241
"706","C","RefPO",2045,0
"707","C","H2",2045,2707.30158730159
"708","T","Oil",2045,169.333333333333
"709","T","LNG",2045,907.142857142857
"710","T","LPG",2045,268.783068783069
"711","T","MeOH",2045,2228.0701754386
"712","T","NH3",2045,3503.44827586207
"713","T","RefPO",2045,0
"714","T","H2",2045,3225.39682539683
"715","B","Oil",2045,191.2
"716","B","LNG",2045,1024.28571428571
"717","B","LPG",2045,303.492063492063
"718","B","MeOH",2045,2515.78947368421
"719","B","NH3",2045,3955.86206896552
"720","B","RefPO",2045,0
"721","B","H2",2045,3641.90476190476
"722","G","Oil",2045,158.4
"723","G","LNG",2045,848.571428571428
"724","G","LPG",2045,251.428571428571
"725","G","MeOH",2045,2084.21052631579
"726","G","NH3",2045,3277.24137931034
"727","G","RefPO",2045,0
"728","G","H2",2045,3017.14285714286
"729","O","Oil",2045,98.6666666666667
"730","O","LNG",2045,528.571428571428
"731","O","LPG",2045,156.613756613757
"732","O","MeOH",2045,1298.24561403509
"733","O","NH3",2045,2041.37931034483
"734","O","RefPO",2045,0
"735","O","H2",2045,1879.36507936508
"736","C","Oil",2046,140.356666666667
"737","C","LNG",2046,751.910714285714
"738","C","LPG",2046,222.78835978836
"739","C","MeOH",2046,1846.79824561403
"740","C","NH3",2046,2903.93103448276
"741","C","RefPO",2046,0
"742","C","H2",2046,2673.46031746032
"743","T","Oil",2046,167.216666666667
