"","ship_type","fuel_type","year","consumption"
"513","G","LNG",2034,661.254359104138
"514","G","LPG",2034,712.462609135771
"515","G","MeOH",2034,0
"516","G","NH3",2034,309.552719831404
"517","G","RefPO",2034,997.44765279008
"518","G","H2",2034,423.024674174364
"519","O","Oil",2034,602.969245463228
"520","O","LNG",2034,403.774048301269
"521","O","LPG",2034,418.728642682797
"522","O","MeOH",2034,0
"523","O","NH3",2034,207.920429470079
"524","O","RefPO",2034,717.820530313367
"525","O","H2",2034,314.046482012098
"526","C","Oil",2035,564.677783505155
"527","C","LNG",2035,827.366715758468
"528","C","LPG",2035,1011.22598592702
"529","C","MeOH",2035,495.331389039609
"530","C","NH3",2035,698.982225382154
"531","C","RefPO",2035,537.788365243004
"532","C","H2",2035,896.313942071674
"533","T","Oil",2035,677.762025316455
"534","T","LNG",2035,1210.28933092224
"535","T","LPG",2035,1165.46380014734
"536","T","MeOH",2035,483.05407506107
"537","T","NH3",2035,632.967408700713
"538","T","RefPO",2035,605.144665461121
"539","T","H2",2035,1210.28933092224
"540","B","Oil",2035,750.16125
"541","B","LNG",2035,1488.41517857143
"542","B","LPG",2035,1323.03571428571
"543","B","MeOH",2035,614.167105263158
"544","B","NH3",2035,843.093103448276
"545","B","RefPO",2035,674.748214285714
"546","B","H2",2035,833.5125
"547","G","Oil",2035,649.606179386673
"548","G","LNG",2035,1020.80971046477
"549","G","LPG",2035,1099.86231430548
"550","G","MeOH",2035,516.645850272441
"551","G","NH3",2035,716.80681863357
"552","G","RefPO",2035,577.427715010376
"553","G","H2",2035,979.564873678316
"554","O","Oil",2035,346.90585618977
"555","O","LNG",2035,619.474743196018
"556","O","LPG",2035,642.418252203278
"557","O","MeOH",2035,334.733720884866
"558","O","NH3",2035,478.490836123821
"559","O","RefPO",2035,412.983162130679
"560","O","H2",2035,722.720533728688
"561","C","Oil",2036,558.034515463918
"562","C","LNG",2036,817.632989690722
"563","C","LPG",2036,999.329209621993
"564","C","MeOH",2036,489.503960933261
"565","C","NH3",2036,690.758905083541
"566","C","RefPO",2036,531.461443298969
"567","C","H2",2036,885.769072164949
"568","T","Oil",2036,669.78835443038
"569","T","LNG",2036,1196.05063291139
"570","T","LPG",2036,1151.75246132208
"571","T","MeOH",2036,477.371085942705
"572","T","NH3",2036,625.520733304234
"573","T","RefPO",2036,598.025316455696
"574","T","H2",2036,1196.05063291139
"575","B","Oil",2036,741.335823529412
"576","B","LNG",2036,1470.90441176471
"577","B","LPG",2036,1307.47058823529
"578","B","MeOH",2036,606.941609907121
"579","B","NH3",2036,833.174361054767
"580","B","RefPO",2036,666.81
"581","B","H2",2036,823.706470588235
"582","G","Oil",2036,641.96375374683
"583","G","LNG",2036,1008.8001844593
"584","G","LPG",2036,1086.92275766659
"585","G","MeOH",2036,510.567663798648
"586","G","NH3",2036,708.373797237881
"587","G","RefPO",2036,570.63444777496
"588","G","H2",2036,968.040581046806
"589","O","Oil",2036,342.824610822832
"590","O","LNG",2036,612.186805040771
"591","O","LPG",2036,634.860390412651
"592","O","MeOH",2036,330.79567710975
"593","O","NH3",2036,472.861532169423
"594","O","RefPO",2036,408.124536693847
"595","O","H2",2036,714.217939214233
"596","C","Oil",2037,551.39124742268
"597","C","LNG",2037,807.899263622975
"598","C","LPG",2037,987.432433316969
"599","C","MeOH",2037,483.676532826913
"600","C","NH3",2037,682.535584784927
"601","C","RefPO",2037,525.134521354934
"602","C","H2",2037,875.224202258223
"603","T","Oil",2037,661.814683544304
"604","T","LNG",2037,1181.81193490054
"605","T","LPG",2037,1138.04112249682
"606","T","MeOH",2037,471.688096824339
"607","T","NH3",2037,618.074057907755
"608","T","RefPO",2037,590.905967450271
"609","T","H2",2037,1181.81193490054
"610","B","Oil",2037,732.510397058823
"611","B","LNG",2037,1453.39364495798
"612","B","LPG",2037,1291.90546218487
"613","B","MeOH",2037,599.716114551084
"614","B","NH3",2037,823.255618661258
"615","B","RefPO",2037,658.871785714286
"616","B","H2",2037,813.900441176471
"617","G","Oil",2037,634.321328106986
"618","G","LNG",2037,996.790658453835
"619","G","LPG",2037,1073.9832010277
"620","G","MeOH",2037,504.489477324855
"621","G","NH3",2037,699.940775842192
"622","G","RefPO",2037,563.841180539543
"623","G","H2",2037,956.516288415297
"624","O","Oil",2037,338.743365455893
"625","O","LNG",2037,604.898866885523
"626","O","LPG",2037,627.302528622025
"627","O","MeOH",2037,326.857633334634
"628","O","NH3",2037,467.232228215025
"629","O","RefPO",2037,403.265911257016
"630","O","H2",2037,705.715344699778
"631","C","Oil",2038,544.747979381443
"632","C","LNG",2038,798.165537555228
"633","C","LPG",2038,975.535657011946
"634","C","MeOH",2038,477.849104720564
"635","C","NH3",2038,674.312264486314
"636","C","RefPO",2038,518.807599410898
"637","C","H2",2038,864.679332351497
"638","T","Oil",2038,653.841012658228
"639","T","LNG",2038,1167.57323688969
"640","T","LPG",2038,1124.32978367156
"641","T","MeOH",2038,466.005107705974
"642","T","NH3",2038,610.627382511276
"643","T","RefPO",2038,583.786618444846
"644","T","H2",2038,1167.57323688969
"645","B","Oil",2038,723.684970588235
"646","B","LNG",2038,1435.88287815126
"647","B","LPG",2038,1276.34033613445
"648","B","MeOH",2038,592.490619195046
"649","B","NH3",2038,813.336876267748
"650","B","RefPO",2038,650.933571428571
"651","B","H2",2038,804.094411764706
"652","G","Oil",2038,626.678902467143
"653","G","LNG",2038,984.781132448368
"654","G","LPG",2038,1061.04364438881
"655","G","MeOH",2038,498.411290851061
"656","G","NH3",2038,691.507754446503
"657","G","RefPO",2038,557.047913304127
"658","G","H2",2038,944.991995783787
"659","O","Oil",2038,334.662120088955
"660","O","LNG",2038,597.610928730276
"661","O","LPG",2038,619.744666831398
"662","O","MeOH",2038,322.919589559518
"663","O","NH3",2038,461.602924260627
"664","O","RefPO",2038,398.407285820184
"665","O","H2",2038,697.212750185322
"666","C","Oil",2039,538.104711340206
"667","C","LNG",2039,788.431811487481
"668","C","LPG",2039,963.638880706922
"669","C","MeOH",2039,472.021676614216
"670","C","NH3",2039,666.0889441877
"671","C","RefPO",2039,512.480677466863
"672","C","H2",2039,854.134462444772
"673","T","Oil",2039,645.867341772152
"674","T","LNG",2039,1153.33453887884
"675","T","LPG",2039,1110.61844484629
"676","T","MeOH",2039,460.322118587608
"677","T","NH3",2039,603.180707114797
"678","T","RefPO",2039,576.667269439421
"679","T","H2",2039,1153.33453887884
"680","B","Oil",2039,714.859544117647
"681","B","LNG",2039,1418.37211134454
"682","B","LPG",2039,1260.77521008403
"683","B","MeOH",2039,585.265123839009
"684","B","NH3",2039,803.418133874239
"685","B","RefPO",2039,642.995357142857
"686","B","H2",2039,794.288382352941
"687","G","Oil",2039,619.0364768273
"688","G","LNG",2039,972.771606442899
"689","G","LPG",2039,1048.10408774993
"690","G","MeOH",2039,492.333104377268
"691","G","NH3",2039,683.074733050814
"692","G","RefPO",2039,550.254646068711
"693","G","H2",2039,933.467703152278
"694","O","Oil",2039,330.580874722016
"695","O","LNG",2039,590.322990575029
"696","O","LPG",2039,612.186805040771
"697","O","MeOH",2039,318.981545784402
"698","O","NH3",2039,455.973620306229
"699","O","RefPO",2039,393.548660383353
"700","O","H2",2039,688.710155670867
"701","C","Oil",2040,214.799
"702","C","LNG",2040,590.107142857143
"703","C","LPG",2040,721.242063492063
"704","C","MeOH",2040,1413.15131578947
"705","C","NH3",2040,1595.32413793103
"706","C","RefPO",2040,204.570476190476
"707","C","H2",2040,2045.70476190476
"708","T","Oil",2040,268.051063829787
"709","T","LNG",2040,897.492401215805
