"","ship_type","fuel_type","year","consumption"
"606","T","MeOH",2037,507.191501961655
"607","T","NH3",2037,664.595761191134
"608","T","RefPO",2037,635.382760699216
"609","T","H2",2037,1270.76552139843
"610","B","Oil",2037,787.645588235294
"611","B","LNG",2037,1562.78886554622
"612","B","LPG",2037,1389.1456582633
"613","B","MeOH",2037,644.856037151703
"614","B","NH3",2037,885.221095334686
"615","B","RefPO",2037,708.464285714286
"616","B","H2",2037,875.161764705882
"617","G","Oil",2037,682.06594420106
"618","G","LNG",2037,1071.81791231595
"619","G","LPG",2037,1154.82064626635
"620","G","MeOH",2037,542.461803575112
"621","G","NH3",2037,752.624490152894
"622","G","RefPO",2037,606.280839289832
"623","G","H2",2037,1028.51213808096
"624","O","Oil",2037,364.240177909563
"625","O","LNG",2037,650.428889124219
"626","O","LPG",2037,674.518847980671
"627","O","MeOH",2037,351.459820789929
"628","O","NH3",2037,502.4002453925
"629","O","RefPO",2037,433.619259416146
"630","O","H2",2037,758.833703978255
"631","C","Oil",2038,585.750515463918
"632","C","LNG",2038,858.242513500245
"633","C","LPG",2038,1048.96307205586
"634","C","MeOH",2038,513.816241635015
"635","C","NH3",2038,725.066951060552
"636","C","RefPO",2038,557.857633775159
"637","C","H2",2038,929.762722958599
"638","T","Oil",2038,703.054852320675
"639","T","LNG",2038,1255.45509342978
"640","T","LPG",2038,1208.95675663608
"641","T","MeOH",2038,501.080760974165
"642","T","NH3",2038,656.588583345458
"643","T","RefPO",2038,627.727546714888
"644","T","H2",2038,1255.45509342978
"645","B","Oil",2038,778.155882352941
"646","B","LNG",2038,1543.96008403361
"647","B","LPG",2038,1372.40896358543
"648","B","MeOH",2038,637.086687306501
"649","B","NH3",2038,874.555780933063
"650","B","RefPO",2038,699.928571428571
"651","B","H2",2038,864.617647058823
"652","G","Oil",2038,673.848282222734
"653","G","LNG",2038,1058.90444349287
"654","G","LPG",2038,1140.9071445041
"655","G","MeOH",2038,535.926119194689
"656","G","NH3",2038,743.556725211293
"657","G","RefPO",2038,598.976250864653
"658","G","H2",2038,1016.12042557396
"659","O","Oil",2038,359.851742031134
"660","O","LNG",2038,642.592396484168
"661","O","LPG",2038,666.392114872471
"662","O","MeOH",2038,347.225365117761
"663","O","NH3",2038,496.347230387771
"664","O","RefPO",2038,428.394930989445
"665","O","H2",2038,749.691129231529
"666","C","Oil",2039,578.607216494845
"667","C","LNG",2039,847.776141384389
"668","C","LPG",2039,1036.17083946981
"669","C","MeOH",2039,507.550189907759
"670","C","NH3",2039,716.22467116957
"671","C","RefPO",2039,551.054491899853
"672","C","H2",2039,918.424153166421
"673","T","Oil",2039,694.481012658228
"674","T","LNG",2039,1240.14466546112
"675","T","LPG",2039,1194.21338155515
"676","T","MeOH",2039,494.970019986675
"677","T","NH3",2039,648.581405499782
"678","T","RefPO",2039,620.072332730561
"679","T","H2",2039,1240.14466546112
"680","B","Oil",2039,768.666176470588
