"","ship_type","fuel_type","year","consumption"
"562","C","LNG",2036,865.987628865979
"563","C","LPG",2036,1058.42932416953
"564","C","MeOH",2036,518.453119913185
"565","C","NH3",2036,731.610238179879
"566","C","RefPO",2036,562.891958762886
"567","C","H2",2036,938.153264604811
"568","T","Oil",2036,709.399493670886
"569","T","LNG",2036,1266.78481012658
"570","T","LPG",2036,1219.86685419597
"571","T","MeOH",2036,505.602709304908
"572","T","NH3",2036,662.513894951259
"573","T","RefPO",2036,633.392405063291
"574","T","H2",2036,1266.78481012658
"575","B","Oil",2036,785.178264705882
"576","B","LNG",2036,1557.89338235294
"577","B","LPG",2036,1384.79411764706
"578","B","MeOH",2036,642.83600619195
"579","B","NH3",2036,882.448113590264
"580","B","RefPO",2036,706.245
"581","B","H2",2036,872.420294117647
"582","G","Oil",2036,679.929352086696
"583","G","LNG",2036,1068.46041042195
"584","G","LPG",2036,1151.20313580816
"585","G","MeOH",2036,540.762525636203
"586","G","NH3",2036,750.266871268078
"587","G","RefPO",2036,604.381646299285
"588","G","H2",2036,1025.29029282914
"589","O","Oil",2036,363.099184581171
"590","O","LNG",2036,648.391401037805
"591","O","LPG",2036,672.405897372539
"592","O","MeOH",2036,350.358862315165
"593","O","NH3",2036,500.826461491271
"594","O","RefPO",2036,432.260934025204
"595","O","H2",2036,756.456634544107
"596","C","Oil",2037,584.000407216495
"597","C","LNG",2037,855.678252331861
"598","C","LPG",2037,1045.82897507227
"599","C","MeOH",2037,512.281058961838
"600","C","NH3",2037,722.900592487262
"601","C","RefPO",2037,556.190864015709
"602","C","H2",2037,926.984773359516
"603","T","Oil",2037,700.954261603375
"604","T","LNG",2037,1251.70403857746
"605","T","LPG",2037,1205.34462974125
"606","T","MeOH",2037,499.58362943223
"607","T","NH3",2037,654.626824773267
"608","T","RefPO",2037,625.852019288728
"609","T","H2",2037,1251.70403857746
"610","B","Oil",2037,775.830904411765
"611","B","LNG",2037,1539.34703256302
"612","B","LPG",2037,1368.30847338936
"613","B","MeOH",2037,635.183196594427
"614","B","NH3",2037,871.942778904665
"615","B","RefPO",2037,697.837321428571
"616","B","H2",2037,862.034338235294
"617","G","Oil",2037,671.834955038045
"618","G","LNG",2037,1055.74064363121
"619","G","LPG",2037,1137.49833657235
"620","G","MeOH",2037,534.324876521486
"621","G","NH3",2037,741.335122800601
"622","G","RefPO",2037,597.186626700484
"623","G","H2",2037,1013.08445600975
"624","O","Oil",2037,358.776575240919
"625","O","LNG",2037,640.672455787355
"626","O","LPG",2037,664.401065260961
"627","O","MeOH",2037,346.18792347808
"628","O","NH3",2037,494.864241711613
"629","O","RefPO",2037,427.114970524904
"630","O","H2",2037,747.451198418582
"631","C","Oil",2038,576.964257731959
"632","C","LNG",2038,845.368875797742
"633","C","LPG",2038,1033.22862597502
"634","C","MeOH",2038,506.10899801049
"635","C","NH3",2038,714.190946794644
"636","C","RefPO",2038,549.489769268532
"637","C","H2",2038,915.81628211422
"638","T","Oil",2038,692.509029535865
"639","T","LNG",2038,1236.62326702833
"640","T","LPG",2038,1190.82240528654
"641","T","MeOH",2038,493.564549559553
"642","T","NH3",2038,646.739754595276
"643","T","RefPO",2038,618.311633514165
"644","T","H2",2038,1236.62326702833
"645","B","Oil",2038,766.483544117647
"646","B","LNG",2038,1520.80068277311
"647","B","LPG",2038,1351.82282913165
"648","B","MeOH",2038,627.530386996904
"649","B","NH3",2038,861.437444219067
"650","B","RefPO",2038,689.429642857143
"651","B","H2",2038,851.648382352941
"652","G","Oil",2038,663.740557989393
"653","G","LNG",2038,1043.02087684048
"654","G","LPG",2038,1123.79353733654
"655","G","MeOH",2038,527.887227406769
"656","G","NH3",2038,732.403374333124
"657","G","RefPO",2038,589.991607101683
"658","G","H2",2038,1000.87861919036
"659","O","Oil",2038,354.453965900667
"660","O","LNG",2038,632.953510536905
"661","O","LPG",2038,656.396233149383
"662","O","MeOH",2038,342.016984640995
"663","O","NH3",2038,488.902021931955
"664","O","RefPO",2038,421.969007024604
"665","O","H2",2038,738.445762293057
"666","C","Oil",2039,569.928108247423
"667","C","LNG",2039,835.059499263623
"668","C","LPG",2039,1020.62827687776
"669","C","MeOH",2039,499.936937059143
"670","C","NH3",2039,705.481301102026
"671","C","RefPO",2039,542.788674521355
"672","C","H2",2039,904.647790868925
"673","T","Oil",2039,684.063797468354
"674","T","LNG",2039,1221.5424954792
"675","T","LPG",2039,1176.30018083183
"676","T","MeOH",2039,487.545469686875
"677","T","NH3",2039,638.852684417285
"678","T","RefPO",2039,610.771247739602
"679","T","H2",2039,1221.5424954792
"680","B","Oil",2039,757.136183823529
"681","B","LNG",2039,1502.25433298319
"682","B","LPG",2039,1335.33718487395
"683","B","MeOH",2039,619.877577399381
"684","B","NH3",2039,850.932109533469
"685","B","RefPO",2039,681.021964285714
"686","B","H2",2039,841.262426470588
"687","G","Oil",2039,655.646160940742
"688","G","LNG",2039,1030.30111004974
"689","G","LPG",2039,1110.08873810073
"690","G","MeOH",2039,521.449578292052
"691","G","NH3",2039,723.471625865647
"692","G","RefPO",2039,582.796587502882
"693","G","H2",2039,988.672782370961
"694","O","Oil",2039,350.131356560415
"695","O","LNG",2039,625.234565286455
"696","O","LPG",2039,648.391401037806
"697","O","MeOH",2039,337.846045803909
"698","O","NH3",2039,482.939802152297
"699","O","RefPO",2039,416.823043524304
"700","O","H2",2039,729.440326167531
"701","C","Oil",2040,227.502166666667
"702","C","LNG",2040,625.005952380952
"703","C","LPG",2040,763.896164021164
"704","C","MeOH",2040,1496.72478070175
"705","C","NH3",2040,1689.67126436782
"706","C","RefPO",2040,216.66873015873
"707","C","H2",2040,2166.6873015873
