"","ship_type","fuel_type","year","consumption"
"759","G","LPG",2041,808.471049088015
"760","G","MeOH",2041,1519.07455012853
"761","G","NH3",2041,1686.08031202908
"762","G","RefPO",2041,226.371893744644
"763","G","H2",2041,2304.14248990084
"764","O","Oil",2041,131.409642117717
"765","O","LNG",2041,439.98764101914
"766","O","LPG",2041,456.283479575405
"767","O","MeOH",2041,950.990831115054
"768","O","NH3",2041,1087.52807269834
"769","O","RefPO",2041,156.440050140139
"770","O","H2",2041,1642.62052647146
"771","C","Oil",2042,213.932875
"772","C","LNG",2042,587.727678571428
"773","C","LPG",2042,718.333829365079
"774","C","MeOH",2042,1407.453125
"775","C","NH3",2042,1588.89137931034
